Transaction_date,Quantity,Subtotal,Taxes,DiscountPrice,TotalAmount,Payment_Method,Products_ProductID,CustomerCart_CustomerID,Cashier_CashierID
2015-09-28,4,191.88,10.79,19.19,202.67,EMI,TEC-AC-10002006,Zuschuss,2
2015-09-28,7,2228.80,118.41,334.32,2347.21,Debitcard,TEC-PH-10001760,Darren,3
2015-09-28,2,167.97,8.40,33.59,176.37,EMI,TEC-PH-10002726,Lena,2
2015-09-29,3,48.58,2.73,4.86,51.31,"Credit card",FUR-FU-10003849,Linda,1
2015-09-29,2,30.16,1.70,3.02,31.86,"Credit card",OFF-BI-10001670,Karen,1
2015-09-29,6,80.74,4.54,8.07,85.28,"Credit card",OFF-BI-10004224,Karen,3
2015-09-29,1,45.89,2.58,4.59,48.48,"Credit card",TEC-PH-10003357,Steve,3
2015-09-30,6,1035.00,45.28,310.50,1080.28,COD,FUR-CH-10001270,Claire,3
2015-09-30,3,574.55,25.14,172.36,599.68,Cash,FUR-TA-10000577,Pete,3
2015-09-30,2,106.18,5.31,21.24,111.48,Cash,OFF-AP-10004980,Matt,3
2015-09-30,2,145.18,7.26,29.04,152.43,Cash,OFF-BI-10000778,Ted,3
2015-09-30,9,77.03,4.81,0.00,81.85,Cash,OFF-BI-10003984,Tracy,3
2015-09-30,4,258.82,12.94,51.76,271.76,Cash,OFF-PA-10000501,Zuschuss,3
2015-09-30,6,299.76,16.86,29.98,316.62,Cash,OFF-ST-10000798,Claire,3
2015-09-30,4,909.12,48.30,136.37,957.42,Cash,OFF-ST-10002743,Kunst,3
2015-09-30,2,100.00,5.63,10.00,105.63,"Credit card",TEC-AC-10001590,Pete,3
2015-09-30,5,263.96,13.20,52.79,277.16,Cash,TEC-PH-10001750,Sean,3
2015-10-01,3,17.30,1.08,0.00,18.39,COD,OFF-AP-10000696,Lena,1
2015-10-01,2,17.42,1.09,0.00,18.51,COD,OFF-AP-10002082,Erin,1
2015-10-01,2,199.14,9.96,39.83,209.09,Cash,OFF-EN-10000056,Alejandro,3
2015-10-01,2,27.97,1.57,2.80,29.54,"Credit card",OFF-EN-10000461,Irene,3
2015-10-01,3,64.17,3.61,6.42,67.78,Cash,OFF-ST-10002370,Harold,3
2015-10-02,5,141.76,7.97,14.18,149.73,Debitcard,OFF-PA-10000474,Matt,3
2015-10-02,6,93.31,5.25,9.33,98.56,Debitcard,OFF-PA-10004100,Emily,3
2015-10-02,5,599.50,26.23,179.85,625.73,Debitcard,TEC-AC-10001956,Zuschuss,3
2015-10-03,9,59.29,3.71,0.00,63.00,COD,OFF-BI-10000088,Eric,1
2015-10-03,3,55.10,3.10,5.51,58.20,COD,OFF-FA-10004854,Ken,1
2015-10-03,7,2015.78,107.09,302.37,2122.86,COD,TEC-MA-10002859,Sandra,1
2015-10-04,2,2.16,0.14,0.00,2.30,Cash,OFF-BI-10002012,Brosina,1
2015-10-04,1,12.54,0.71,1.25,13.24,Cash,OFF-EN-10004483,Ruben,1
2015-10-04,3,9.02,0.56,0.00,9.59,Cash,OFF-FA-10003021,Steve,1
2015-10-06,1,35.49,2.00,3.55,37.49,"Credit card",FUR-BO-10004409,Ruben,3
2015-10-06,5,21.38,1.34,0.00,22.72,"Credit card",OFF-BI-10001098,Sean,3
2015-10-06,4,174.28,9.80,17.43,184.08,Cash,OFF-ST-10002974,Kunst,2
2015-10-06,2,95.97,5.40,9.60,101.37,"Credit card",TEC-AC-10000057,Brosina,3
2015-10-06,2,48.00,2.70,4.80,50.70,"Credit card",TEC-AC-10002167,Brendan,3
2015-10-07,14,540.68,30.41,54.07,571.09,Debitcard,OFF-ST-10000943,Irene,1
2015-10-07,2,21.57,1.21,2.16,22.78,Debitcard,OFF-ST-10001590,Darrin,3
2015-10-08,2,70.98,3.99,7.10,74.97,COD,FUR-BO-10004409,Andrew,3
2015-10-08,6,57.50,3.59,0.00,61.10,EMI,OFF-BI-10004817,Alejandro,2
2015-10-08,4,51.12,2.88,5.11,54.00,netbanking,OFF-EN-10002500,Henry,2
2015-10-08,5,189.70,10.67,18.97,200.37,netbanking,OFF-PA-10001295,Emily,2
2015-10-08,5,77.55,4.36,7.76,81.91,Debitcard,OFF-ST-10001328,Harold,3
2015-10-08,1,72.00,3.60,14.40,75.60,netbanking,TEC-AC-10000892,Eric,2
2015-10-09,3,353.65,15.47,106.09,369.12,EMI,FUR-CH-10001482,Darrin,2
2015-10-09,3,129.89,7.31,12.99,137.19,netbanking,FUR-FU-10003623,Claire,3
2015-10-09,2,11.54,0.72,0.00,12.26,"Credit card",OFF-AP-10000696,Matt,3
2015-10-09,4,36.96,2.31,0.00,39.27,"Credit card",OFF-AR-10000658,Sandra,3
2015-10-09,4,51.84,2.92,5.18,54.76,netbanking,OFF-PA-10001293,Kunst,3
2015-10-09,2,30.02,1.69,3.00,31.70,netbanking,OFF-ST-10002562,Irene,2
2015-10-11,7,72.58,4.08,7.26,76.66,EMI,OFF-PA-10004101,Ken,2
2015-10-13,4,38.27,2.39,0.00,40.66,EMI,OFF-PA-10002245,Paul,2
2015-10-13,2,30.84,1.73,3.08,32.57,COD,OFF-ST-10001321,Claire,3
2015-10-13,4,2527.84,134.29,379.18,2662.13,EMI,TEC-PH-10001835,Erin,2
2015-10-14,3,1565.88,83.19,234.88,1649.07,netbanking,FUR-BO-10002545,Ken,1
2015-10-14,4,1798.27,95.53,269.74,1893.81,netbanking,FUR-BO-10002613,Gene,1
2015-10-14,5,31.84,1.99,0.00,33.83,netbanking,OFF-AR-10003514,Harold,1
2015-10-14,8,165.89,9.33,16.59,175.22,netbanking,OFF-PA-10000061,Matt,1
2015-10-14,6,114.82,6.46,11.48,121.27,netbanking,TEC-PH-10001552,Andrew,1
2015-10-15,5,4906.86,260.68,736.03,5167.54,COD,FUR-CH-10002024,Gene,3
2015-10-15,2,34.28,1.93,3.43,36.21,Cash,FUR-FU-10000719,Eric,3
2015-10-15,6,2252.04,119.64,337.81,2371.68,Debitcard,OFF-ST-10004459,Andrew,2
2015-10-15,3,329.85,14.43,98.96,344.28,COD,TEC-AC-10004975,Alejandro,3
2015-10-17,3,518.29,22.68,155.49,540.97,"Credit card",FUR-CH-10001891,Steve,1
2015-10-17,1,209.67,11.14,31.45,220.81,netbanking,FUR-TA-10001307,Ruben,3
2015-10-17,2,5.02,0.31,0.00,5.34,netbanking,OFF-BI-10001308,Andrew,3
2015-10-17,2,155.76,7.79,31.15,163.55,Debitcard,OFF-ST-10003479,Claire,2
2015-10-17,7,133.95,7.53,13.40,141.49,"Credit card",TEC-PH-10001552,Harold,1
2015-10-17,4,211.17,10.56,42.23,221.73,netbanking,TEC-PH-10001750,Brosina,3
2015-10-17,3,108.58,6.11,10.86,114.68,netbanking,TEC-PH-10002890,Gene,3
2015-10-18,5,957.58,41.89,287.27,999.47,EMI,FUR-TA-10000577,Steve,3
2015-10-18,2,27.96,1.57,2.80,29.53,EMI,OFF-ST-10000760,Matt,3
2015-10-20,3,103.32,5.81,10.33,109.13,COD,OFF-PA-10003591,Claire,3
2015-10-20,5,424.95,21.25,84.99,446.20,Debitcard,TEC-AC-10000844,Karen,2
2015-10-23,2,21.38,1.20,2.14,22.58,Debitcard,OFF-AR-10002656,Brendan,2
2015-10-23,7,167.83,9.44,16.78,177.27,Debitcard,TEC-PH-10004897,Paul,2
2015-10-23,2,23.65,1.33,2.36,24.98,Debitcard,TEC-PH-10004924,Pete,2
2015-10-24,6,22.97,1.44,0.00,24.40,COD,OFF-BI-10001249,Brosina,1
2015-10-24,5,239.92,13.50,23.99,253.42,COD,TEC-PH-10002564,Eric,1
2015-10-26,4,7.76,0.49,0.00,8.25,"Credit card",OFF-BI-10000301,Irene,1
2015-10-27,3,1052.94,55.94,157.94,1108.88,COD,FUR-CH-10001854,Brendan,1
2015-10-27,1,240.78,12.79,36.12,253.58,COD,FUR-CH-10004495,Henry,1
2015-10-27,7,335.94,18.90,33.59,354.84,COD,FUR-CH-10004540,Pete,1
2015-10-27,4,18.88,1.18,0.00,20.06,COD,OFF-EN-10002600,Paul,1
2015-10-27,2,9.25,0.58,0.00,9.83,COD,OFF-PA-10004971,Steve,1
2015-10-27,9,296.64,16.69,29.66,313.33,COD,TEC-AC-10000710,Henry,1
2015-10-28,1,0.90,0.06,0.00,0.95,"Credit card",OFF-BI-10004140,Janet,1
2015-10-30,3,522.18,22.85,156.65,545.02,Cash,FUR-TA-10001857,Karen,1
2015-10-30,3,120.90,6.80,12.09,127.70,Cash,OFF-AR-10004648,Pete,1
2015-10-30,2,11.52,0.72,0.00,12.24,"Credit card",OFF-LA-10004008,Ken,1
2015-10-30,2,68.72,3.87,6.87,72.59,COD,TEC-PH-10001527,Steve,1
2015-10-30,2,105.58,5.28,21.12,110.86,COD,TEC-PH-10001700,Brosina,1
2015-10-31,1,359.50,19.10,53.92,378.60,COD,FUR-BO-10002213,Kunst,1
2015-10-31,4,363.53,18.18,72.71,381.70,COD,FUR-CH-10004218,Brendan,1
2015-10-31,3,10.08,0.63,0.00,10.71,COD,OFF-AR-10004272,Irene,1
2015-10-31,3,298.76,14.94,59.75,313.70,COD,OFF-BI-10004519,Eric,1
2015-10-31,5,27.92,1.75,0.00,29.67,COD,OFF-FA-10000585,Odella,1
2015-10-31,1,19.98,1.12,2.00,21.10,COD,OFF-PA-10000157,Brendan,1
2015-10-31,2,93.68,5.27,9.37,98.95,COD,OFF-ST-10003638,Andrew,1
2015-10-31,3,71.28,4.01,7.13,75.29,COD,OFF-SU-10004231,Zuschuss,1
2015-10-31,4,1943.76,103.26,291.56,2047.02,COD,TEC-PH-10001578,Alejandro,1
2015-11-01,2,239.92,10.50,71.98,250.42,COD,TEC-PH-10001809,Pete,3
2015-11-02,4,38.72,2.42,0.00,41.14,netbanking,FUR-FU-10003026,Harold,3
2015-11-02,2,5.56,0.35,0.00,5.91,EMI,OFF-AR-10000369,Karen,2
2015-11-02,2,79.96,4.50,8.00,84.46,EMI,OFF-EN-10003055,Paul,2
2015-11-02,9,895.86,44.79,179.17,940.65,netbanking,TEC-AC-10001552,Joel,2
2015-11-02,1,439.99,23.37,66.00,463.37,netbanking,TEC-CO-10001571,Tracy,3
2015-11-02,2,119.99,6.00,24.00,125.99,netbanking,TEC-MA-10000597,Darrin,3
2015-11-02,5,109.95,6.18,11.00,116.13,netbanking,TEC-PH-10004531,Zuschuss,3
2015-11-03,7,13.24,0.83,0.00,14.07,EMI,FUR-FU-10001918,Darren,1
2015-11-03,5,38.56,2.41,0.00,40.97,EMI,FUR-FU-10002885,Zuschuss,1
2015-11-03,1,10.67,0.60,1.07,11.27,EMI,OFF-EN-10003862,Gene,1
2015-11-03,2,6.34,0.40,0.00,6.73,"Credit card",OFF-FA-10001135,Janet,1
2015-11-03,3,87.91,4.95,8.79,92.86,EMI,OFF-ST-10004258,Eric,1
2015-11-03,2,70.72,3.98,7.07,74.70,"Credit card",TEC-AC-10002323,Darrin,1
2015-11-04,1,7.88,0.49,0.00,8.37,Cash,OFF-AR-10001683,Darren,3
2015-11-04,2,3.65,0.23,0.00,3.88,Cash,OFF-BI-10002949,Ken,1
2015-11-04,5,22.35,1.40,0.00,23.75,Cash,OFF-BI-10003708,Emily,1
2015-11-04,5,23.60,1.48,0.00,25.08,Cash,OFF-EN-10002600,Steve,1
2015-11-04,14,341.94,19.23,34.19,361.17,Cash,OFF-LA-10003510,Pete,1
2015-11-04,4,112.19,6.31,11.22,118.50,netbanking,OFF-SU-10002573,Eric,1
2015-11-05,5,207.76,11.69,20.78,219.45,netbanking,FUR-FU-10000965,Paul,2
2015-11-05,4,13.52,0.85,0.00,14.37,netbanking,OFF-PA-10002659,Alejandro,2
2015-11-05,4,100.48,5.65,10.05,106.13,COD,OFF-ST-10000649,Steve,2
2015-11-05,7,1399.93,61.25,419.98,1461.18,netbanking,TEC-AC-10001838,Sean,2
2015-11-05,1,34.36,1.93,3.44,36.29,netbanking,TEC-PH-10001527,Karen,2
2015-11-05,4,403.17,17.64,120.95,420.81,netbanking,TEC-PH-10002597,Sean,2
2015-11-06,5,908.99,39.77,272.70,948.75,COD,FUR-TA-10002903,Darrin,3
2015-11-06,7,11.42,0.71,0.00,12.14,Cash,OFF-EN-10001509,Zuschuss,2
2015-11-06,1,2.97,0.19,0.00,3.16,netbanking,TEC-PH-10000347,Janet,1
2015-11-07,3,85.20,4.79,8.52,89.99,netbanking,FUR-FU-10003347,Joel,3
2015-11-07,3,143.95,8.10,14.40,152.05,netbanking,TEC-AC-10001109,Kunst,3
2015-11-07,7,1819.27,96.65,272.89,1915.92,netbanking,TEC-PH-10003580,Emily,3
2015-11-09,1,190.72,8.34,57.22,199.06,COD,FUR-CH-10000595,Paul,2
2015-11-09,3,517.50,22.64,155.25,540.14,netbanking,FUR-CH-10001270,Brendan,3
2015-11-09,4,157.92,8.88,15.79,166.80,COD,OFF-AP-10000576,Alejandro,2
2015-11-09,3,8.80,0.55,0.00,9.35,COD,OFF-BI-10002049,Eric,1
2015-11-09,3,14.16,0.89,0.00,15.05,COD,OFF-EN-10002600,Brosina,1
2015-11-09,6,24.78,1.55,0.00,26.33,"Credit card",OFF-LA-10004484,Joel,1
2015-11-09,3,14.19,0.89,0.00,15.08,COD,OFF-PA-10004000,Eric,2
2015-11-10,2,13.22,0.83,0.00,14.04,COD,OFF-EN-10001137,Steve,3
2015-11-10,1,5.00,0.31,0.00,5.31,Cash,OFF-FA-10002280,Darren,1
2015-11-10,7,41.89,2.62,0.00,44.51,COD,OFF-FA-10004968,Pete,1
2015-11-10,2,14.60,0.91,0.00,15.51,COD,OFF-PA-10001274,Brosina,1
2015-11-10,3,892.73,47.43,133.91,940.15,Cash,TEC-AC-10002049,Karen,1
2015-11-11,6,12.67,0.79,0.00,13.46,netbanking,OFF-BI-10001116,Darren,3
2015-11-11,2,30.50,1.72,3.05,32.22,"Credit card",OFF-EN-10000483,Brosina,2
2015-11-12,2,239.80,10.49,71.94,250.29,netbanking,TEC-AC-10001956,Karen,1
2015-11-13,9,104.98,5.90,10.50,110.88,Cash,FUR-FU-10001025,Harold,3
2015-11-13,7,717.07,31.37,215.12,748.44,Debitcard,FUR-TA-10002855,Claire,1
2015-11-13,11,13.07,0.82,0.00,13.88,EMI,OFF-BI-10001922,Zuschuss,2
2015-11-13,3,6.89,0.43,0.00,7.32,Debitcard,OFF-BI-10002393,Brosina,1
2015-11-13,6,31.43,1.96,0.00,33.39,netbanking,OFF-BI-10003291,Paul,2
2015-11-13,3,78.66,4.42,7.87,83.08,Debitcard,OFF-EN-10000781,Steve,1
2015-11-13,3,17.94,1.12,0.00,19.06,EMI,OFF-PA-10001667,Andrew,2
2015-11-13,3,27.74,1.73,0.00,29.48,Debitcard,OFF-PA-10002160,Brendan,1
2015-11-14,3,66.69,3.75,6.67,70.44,"Credit card",FUR-FU-10004090,Joel,2
2015-11-14,5,23.30,1.46,0.00,24.76,Cash,OFF-AR-10001573,Claire,3
2015-11-14,5,91.68,5.16,9.17,96.84,"Credit card",OFF-BI-10001510,Linda,2
2015-11-14,3,15.12,0.95,0.00,16.07,"Credit card",OFF-FA-10002701,Darrin,2
2015-11-14,3,185.88,9.29,37.18,195.17,"Credit card",OFF-PA-10001125,Pete,2
2015-11-14,5,47.10,2.94,0.00,50.04,Debitcard,OFF-PA-10003016,Irene,3
2015-11-14,3,17.94,1.12,0.00,19.06,EMI,OFF-ST-10001505,Sandra,3
2015-11-14,5,571.44,25.00,171.43,596.44,EMI,OFF-ST-10003306,Joel,3
2015-11-14,2,4643.80,275.73,232.19,4919.53,EMI,TEC-MA-10000045,Sean,3
2015-11-15,2,127.84,6.39,25.57,134.23,"Credit card",TEC-AC-10004469,Matt,1
2015-11-17,3,255.90,12.80,51.18,268.70,netbanking,FUR-FU-10004006,Karen,3
2015-11-17,3,2478.33,131.66,371.75,2609.99,"Credit card",OFF-AP-10003057,Emily,2
2015-11-17,3,36.88,2.07,3.69,38.96,netbanking,OFF-BI-10002794,Lena,3
2015-11-17,3,17.05,1.07,0.00,18.11,"Credit card",OFF-BI-10004738,Brosina,3
2015-11-17,2,33.96,1.91,3.40,35.87,"Credit card",OFF-EN-10001532,Darren,2
2015-11-17,3,115.30,6.49,11.53,121.78,Debitcard,OFF-PA-10001790,Erin,2
2015-11-17,9,625.68,31.28,125.14,656.96,"Credit card",OFF-ST-10000604,Eric,3
2015-11-17,5,8.72,0.55,0.00,9.27,"Credit card",OFF-SU-10001935,Brendan,3
2015-11-17,6,597.24,29.86,119.45,627.10,netbanking,TEC-AC-10001552,Zuschuss,3
2015-11-18,6,185.58,10.44,18.56,196.02,EMI,FUR-FU-10001185,Paul,2
2015-11-18,3,326.78,14.30,98.03,341.07,EMI,FUR-TA-10000688,Claire,2
2015-11-18,3,299.75,14.99,59.95,314.74,EMI,FUR-TA-10001520,Zuschuss,2
2015-11-18,9,179.82,10.11,17.98,189.93,EMI,OFF-PA-10000157,Kunst,2
2015-11-18,4,1999.92,106.25,299.99,2106.17,EMI,TEC-AC-10004145,Brosina,2
2015-11-19,3,203.98,10.20,40.80,214.18,EMI,FUR-BO-10004467,Matt,2
2015-11-19,5,523.92,22.92,157.18,546.84,"Credit card",FUR-CH-10003298,Ken,1
2015-11-19,3,146.14,8.22,14.61,154.36,"Credit card",FUR-CH-10004477,Harold,1
2015-11-19,3,228.42,11.42,45.68,239.84,EMI,FUR-FU-10004017,Matt,2
2015-11-19,5,29.40,1.84,0.00,31.24,"Credit card",OFF-AR-10001246,Linda,1
2015-11-19,2,3.99,0.25,0.00,4.24,EMI,OFF-BI-10002571,Ted,2
2015-11-19,3,6.22,0.39,0.00,6.60,"Credit card",OFF-BI-10002799,Harold,1
2015-11-19,2,10.48,0.65,0.00,11.13,"Credit card",OFF-BI-10003291,Kunst,1
2015-11-19,7,33.82,2.11,0.00,35.94,EMI,OFF-PA-10001560,Janet,2
2015-11-19,5,88.80,5.00,8.88,93.80,COD,OFF-PA-10004041,Darrin,2
2015-11-19,2,95.84,5.39,9.58,101.23,COD,TEC-AC-10001267,Claire,2
2015-11-19,2,60.16,3.38,6.02,63.54,COD,TEC-AC-10002217,Matt,2
2015-11-19,1,100.79,4.41,30.24,105.20,"Credit card",TEC-PH-10000441,Harold,1
2015-11-19,2,143.97,7.20,28.79,151.17,EMI,TEC-PH-10001819,Tracy,2
2015-11-19,3,377.97,16.54,113.39,394.51,EMI,TEC-PH-10003691,Patrick,2
2015-11-20,2,383.03,16.76,114.91,399.79,EMI,FUR-TA-10000577,Eric,1
2015-11-20,2,95.97,5.40,9.60,101.37,COD,TEC-AC-10001090,Patrick,2
2015-11-20,3,609.55,32.38,91.43,641.93,EMI,TEC-PH-10001254,Lena,1
2015-11-21,2,227.14,9.94,68.14,237.07,COD,FUR-FU-10000305,Brosina,1
2015-11-21,5,102.30,5.75,10.23,108.05,EMI,OFF-SU-10002537,Brendan,2
2015-11-22,5,313.95,15.70,62.79,329.65,"Credit card",OFF-AP-10002457,Ruben,3
2015-11-23,7,453.49,22.67,90.70,476.16,Debitcard,FUR-CH-10004698,Odella,3
2015-11-23,5,59.55,3.35,5.96,62.90,Debitcard,OFF-SU-10002189,Emily,3
2015-11-24,3,572.16,25.03,171.65,597.19,Cash,FUR-CH-10000595,Eric,1
2015-11-24,7,181.86,10.23,18.19,192.09,Cash,TEC-PH-10004774,Darrin,1
2015-11-25,4,348.84,17.44,69.77,366.28,EMI,FUR-BO-10001519,Henry,1
2015-11-25,2,227.14,9.94,68.14,237.07,netbanking,FUR-BO-10002598,Tracy,2
2015-11-25,4,23.04,1.44,0.00,24.48,EMI,OFF-AR-10002578,Joel,1
2015-11-25,3,120.90,6.80,12.09,127.70,EMI,OFF-AR-10004648,Steve,1
2015-11-25,4,49.54,2.79,4.95,52.32,netbanking,OFF-BI-10002225,Emily,2
2015-11-25,2,30.35,1.71,3.04,32.06,COD,OFF-PA-10000176,Sean,1
2015-11-25,10,34.24,2.14,0.00,36.38,COD,OFF-PA-10000327,Tracy,1
2015-11-25,3,33.63,1.89,3.36,35.52,COD,OFF-ST-10004634,Lena,1
2015-11-26,2,492.27,26.15,73.84,518.42,netbanking,FUR-BO-10003965,Darrin,1
2015-11-26,5,68.81,3.87,6.88,72.68,COD,OFF-AP-10002311,Gene,1
2015-11-26,7,19.46,1.22,0.00,20.68,"Credit card",OFF-AR-10003732,Brendan,1
2015-11-26,3,5.09,0.32,0.00,5.41,COD,OFF-BI-10000756,Tracy,1
2015-11-26,2,23.22,1.31,2.32,24.53,Debitcard,OFF-BI-10003638,Odella,1
2015-11-26,2,14.62,0.91,0.00,15.53,netbanking,OFF-LA-10000240,Alejandro,1
2015-11-26,3,35.86,2.02,3.59,37.87,netbanking,OFF-PA-10002586,Erin,3
2015-11-26,3,58.95,3.32,5.90,62.27,Debitcard,OFF-PA-10003883,Joel,3
2015-11-26,4,108.67,6.11,10.87,114.78,netbanking,TEC-AC-10004127,Matt,2
2015-11-26,1,439.99,23.37,66.00,463.37,netbanking,TEC-CO-10001571,Irene,1
2015-11-27,2,147.83,7.39,29.57,155.22,Cash,FUR-TA-10004607,Zuschuss,2
2015-11-27,2,47.82,2.69,4.78,50.51,"Credit card",OFF-BI-10002867,Erin,3
2015-11-27,2,5.89,0.37,0.00,6.26,COD,OFF-BI-10003712,Ruben,3
2015-11-27,6,110.21,6.20,11.02,116.41,COD,OFF-FA-10004854,Erin,3
2015-11-27,4,419.40,18.35,125.82,437.75,"Credit card",OFF-PA-10000994,Paul,3
2015-11-27,2,33.82,1.90,3.38,35.72,"Credit card",OFF-ST-10001291,Darren,3
2015-11-28,5,29.40,1.84,0.00,31.24,Cash,OFF-AR-10003045,Irene,1
2015-11-28,9,590.26,29.51,118.05,619.77,Cash,OFF-PA-10000675,Karen,1
2015-11-29,5,32.80,2.05,0.00,34.85,"Credit card",OFF-AR-10001177,Ted,3
2015-11-29,8,68.54,4.28,0.00,72.83,Debitcard,OFF-BI-10002706,Ken,3
2015-11-29,2,2.38,0.15,0.00,2.52,Debitcard,OFF-BI-10002813,Odella,3
2015-11-29,3,38.88,2.19,3.89,41.07,Debitcard,OFF-PA-10002005,Tracy,3
2015-11-29,7,363.89,18.19,72.78,382.08,Debitcard,OFF-ST-10000060,Ted,3
2015-11-29,3,314.91,13.78,94.47,328.69,COD,TEC-AC-10000397,Ted,3
2015-11-29,3,134.35,7.56,13.44,141.91,COD,TEC-PH-10002350,Kunst,3
2015-11-30,4,159.52,8.97,15.95,168.49,EMI,FUR-FU-10000397,Eric,2
2015-11-30,11,1038.71,51.94,207.74,1090.64,Cash,FUR-FU-10003930,Erin,2
2015-11-30,2,90.08,5.07,9.01,95.15,Debitcard,OFF-AR-10003582,Ruben,2
2015-11-30,4,26.35,1.65,0.00,28.00,netbanking,OFF-BI-10000088,Zuschuss,2
2015-11-30,3,5.89,0.37,0.00,6.26,"Credit card",OFF-BI-10000343,Karen,1
2015-11-30,6,25.82,1.61,0.00,27.44,EMI,OFF-BI-10001078,Alejandro,2
2015-11-30,1,4.30,0.27,0.00,4.57,netbanking,OFF-BI-10001078,Emily,2
2015-11-30,4,24.42,1.53,0.00,25.94,"Credit card",OFF-BI-10003707,Pete,1
2015-11-30,3,21.90,1.37,0.00,23.27,"Credit card",OFF-PA-10001274,Emily,1
2015-11-30,3,293.46,14.67,58.69,308.13,EMI,OFF-PA-10003892,Darren,2
2015-11-30,5,167.84,9.44,16.78,177.28,"Credit card",OFF-ST-10001172,Harold,1
2015-11-30,3,21.48,1.34,0.00,22.82,netbanking,TEC-AC-10003038,Brendan,2
2015-11-30,2,27.96,1.57,2.80,29.53,EMI,TEC-AC-10004633,Darrin,2
2015-12-01,3,71.50,4.02,7.15,75.52,Cash,OFF-AR-10001915,Henry,1
2015-12-01,2,2.50,0.16,0.00,2.65,Cash,OFF-BI-10000145,Gene,2
2015-12-01,3,227.64,11.38,45.53,239.02,COD,OFF-PA-10000482,Henry,2
2015-12-01,3,172.75,8.64,34.55,181.39,COD,TEC-AC-10000158,Ruben,2
2015-12-02,4,16.72,1.05,0.00,17.77,COD,FUR-FU-10004270,Zuschuss,1
2015-12-02,3,1092.24,58.03,163.84,1150.27,"Credit card",FUR-TA-10000617,Kunst,3
2015-12-02,2,27.97,1.57,2.80,29.54,EMI,OFF-EN-10000461,Tracy,1
2015-12-02,2,143.76,7.19,28.75,150.95,EMI,OFF-EN-10002831,Harold,1
2015-12-02,3,209.94,10.50,41.99,220.44,"Credit card",TEC-AC-10002335,Steve,3
2015-12-03,5,319.41,15.97,63.88,335.38,COD,FUR-CH-10002647,Andrew,3
2015-12-03,2,241.57,10.57,72.47,252.14,netbanking,FUR-CH-10004853,Odella,3
2015-12-03,5,759.80,33.24,227.94,793.04,"Credit card",FUR-FU-10004904,Steve,1
2015-12-03,5,1850.70,98.32,277.61,1949.02,netbanking,OFF-AP-10000179,Emily,3
2015-12-03,9,323.64,18.20,32.36,341.84,netbanking,OFF-AR-10004042,Linda,3
2015-12-03,3,5.82,0.36,0.00,6.19,COD,OFF-BI-10000301,Sandra,3
2015-12-03,4,418.78,18.32,125.64,437.11,netbanking,OFF-ST-10001272,Zuschuss,3
2015-12-03,8,998.34,43.68,299.50,1042.01,COD,TEC-PH-10002789,Sean,1
2015-12-04,9,885.53,44.28,177.11,929.80,COD,FUR-CH-10002880,Ruben,3
2015-12-04,9,36.40,2.27,0.00,38.67,EMI,FUR-FU-10002505,Erin,1
2015-12-04,3,228.42,11.42,45.68,239.84,EMI,FUR-FU-10004017,Erin,1
2015-12-04,3,152.99,7.65,30.60,160.64,"Credit card",OFF-BI-10003656,Paul,1
2015-12-04,7,39.69,2.48,0.00,42.17,"Credit card",OFF-FA-10000053,Linda,1
2015-12-04,4,19.92,1.25,0.00,21.17,COD,OFF-PA-10000349,Darren,3
2015-12-04,5,53.92,3.03,5.39,56.95,EMI,OFF-ST-10001590,Eric,1
2015-12-04,2,164.74,8.24,32.95,172.97,EMI,OFF-ST-10004804,Sandra,1
2015-12-04,6,647.90,28.35,194.37,676.25,EMI,TEC-PH-10001580,Sandra,1
2015-12-04,4,316.40,15.82,63.28,332.22,"Credit card",TEC-PH-10002807,Matt,1
2015-12-06,1,70.69,3.53,14.14,74.22,"Credit card",FUR-CH-10004860,Paul,2
2015-12-06,5,11.12,0.70,0.00,11.82,"Credit card",OFF-AR-10003251,Henry,3
2015-12-06,8,37.38,2.34,0.00,39.71,"Credit card",OFF-AR-10004078,Kunst,2
2015-12-06,2,971.88,51.63,145.78,1023.51,"Credit card",TEC-PH-10001578,Linda,2
2015-12-07,1,2.96,0.19,0.00,3.15,COD,FUR-FU-10001935,Paul,3
2015-12-07,4,73.92,4.16,7.39,78.08,COD,OFF-AR-10003752,Emily,2
2015-12-07,7,3196.12,169.79,479.42,3365.91,COD,OFF-BI-10000545,Gene,2
2015-12-07,4,89.54,5.04,8.95,94.58,COD,OFF-BI-10004233,Linda,3
2015-12-07,4,61.68,3.47,6.17,65.15,COD,OFF-ST-10001321,Irene,3
2015-12-07,4,964.68,51.25,144.70,1015.93,COD,TEC-MA-10001681,Zuschuss,3
2015-12-08,3,21.94,1.37,0.00,23.31,"Credit card",OFF-BI-10001553,Andrew,3
2015-12-08,2,13.86,0.87,0.00,14.72,"Credit card",OFF-BI-10001765,Matt,1
2015-12-08,4,10.75,0.67,0.00,11.42,Cash,OFF-BI-10004528,Steve,1
2015-12-08,2,32.90,1.85,3.29,34.75,COD,OFF-PA-10000174,Darrin,3
2015-12-08,2,36.78,2.07,3.68,38.85,COD,TEC-AC-10000171,Ruben,3
2015-12-08,2,1599.97,85.00,240.00,1684.97,"Credit card",TEC-CO-10002095,Eric,3
2015-12-09,7,768.35,33.62,230.50,801.96,Cash,FUR-CH-10003535,Sandra,3
